TF	gene	ctype	RP	cor	clst	BP
HINFP	MAN1B1	ACC	0.904664769982286	0.528990042674253	5	0.478558655278823
HOXA6	LAMP2	ACC	0.946696011594825	0.406330465499033	4	0.384671431077403
HOXA7	POMT2	ACC	0.997584411401578	0.509132290184922	9	0.507902436029663
HOXB6	MAN1B1	ACC	0.978742820333888	0.415192034139403	5	0.406366222473763
HOXB6	GALNT9	ACC	0.980567931719362	0.405660398441061	5	0.397777577879803
KLF10	ACER2	ACC	0.961082183692093	0.422133712660028	3	0.40570519037335
KLF15	MAN2A2	ACC	0.936657898974717	0.486799431009957	15	0.455964532271874
LARP7	ST6GALNAC5	ACC	0.965537602662515	0.498193204643393	16	0.481024272474137
LDB1	MAN2A1	ACC	0.944817220462719	0.510099573257468	3	0.48195086096434
MLLT1	SLC35E1	ACC	0.976434591228729	0.510241820768137	1	0.498217763689538
MLLT1	CSGALNACT2	ACC	0.983144559557679	0.581137980085348	1	0.571342643473249
MLLT1	FUT8	ACC	0.961672660905041	0.421906116642959	1	0.405735577844147
MNT	ST3GAL2	ACC	0.998228568361157	0.485348506401138	1	0.484488744701034
MSX1	SULF2	ACC	0.987331579794943	0.404324324324324	1	0.399202173884658
MSX1	POFUT2	ACC	0.995598260776209	0.401650071123755	1	0.399882112251451
MXD3	DPM2	ACC	0.911052659831446	0.670071123755334	17	0.610470079573543
MYBL1	FUT2	ACC	0.971227655805465	0.422901849217639	1	0.410733971651444
MYBL1	XYLT1	ACC	0.951527188791669	0.404352773826458	1	0.384752658159203
MZF1	B3GNT9	ACC	0.971925492511675	0.451778093883357	18	0.439094646403567
NCAPG2	SLC35E1	ACC	0.967684792527779	0.428961593172119	1	0.415099610291148
NCAPG2	CHSY1	ACC	0.97579043426915	0.409388335704125	1	0.399477221881453
NFIC	MGAT5	ACC	0.778934936654499	0.683926031294452	2	0.532733879862707
NFIC	STT3B	ACC	0.573115739746618	0.548364153627312	2	0.314276127556645
NFIC	GNPNAT1	ACC	0.769486794073438	0.60375533428165	2	0.464581756581124
NFYC	GANAB	ACC	0.984808631703258	0.444950213371266	7	0.438190810806229
PCGF6	PIGW	ACC	0.989639808900102	0.429587482219061	8	0.425136873809147
PCGF6	HS3ST5	ACC	0.985506468409469	0.458061048067513	8	0.451422125796955
PHF20	POFUT1	ACC	0.958344516613882	0.704495021337127	19	0.675148940680215
PHF20	PIGX	ACC	0.982822481077889	0.440455192034139	19	0.432889264638631
PHF6	B4GALT7	ACC	0.993075312684524	0.410099573257468	1	0.40725976194445
PHF6	AGA	ACC	0.979655376026625	0.48022759601707	1	0.470457546154465
PHF6	SLC35A4	ACC	0.996993934188631	0.422930298719772	1	0.421658942408198
PITX1	HYAL3	ACC	0.986526383595469	0.567994310099573	1	0.560341372645335
PITX1	DAD1	ACC	0.978742820333888	0.486429587482219	1	0.476089466346197
POLR2B	STT3B	ACC	0.774318230620571	0.432204836415363	2	0.334664084198797
POLR2B	FKTN	ACC	0.612733519433111	0.639288762446657	2	0.391713653347978
POLR2B	COG2	ACC	0.656860639896929	0.446770981507824	2	0.293466272800608
POLR3A	MGAT5	ACC	0.757300837449001	0.745092460881934	3	0.564259144602826
POLR3A	MAN2A1	ACC	0.722407129053038	0.503812233285917	3	0.363957549029879
POLR3A	UGCG	ACC	0.912873094266695	0.615846372688478	3	0.562189583829051
POLR3A	ACER2	ACC	0.715911531028559	0.679374110953058	3	0.48637175991357
POLR3A	COG5	ACC	0.764225896499893	0.512403982930299	3	0.391592393225024
POLR3A	FUT11	ACC	0.660725789134636	0.629701280227596	3	0.416059875297469
POLR3A	GALNT10	ACC	0.733143654713335	0.583186344238976	3	0.427559367794272
POLR3GL	B3GALT4	ACC	0.89977991303881	0.448392603129445	20	0.403454657451058
POLR3GL	KHK	ACC	0.907992914273445	0.41149359886202	20	0.373633272035593
PPARA	STT3B	ACC	0.973535884910623	0.462844950213371	2	0.450596168182387
PPARA	ALG11	ACC	0.966342798861989	0.407766714082504	2	0.394042427769243
PPARA	HS6ST1	ACC	0.96870470771378	0.426571834992888	2	0.413222144735716
PRDM4	GFPT1	ACC	0.988244135487681	0.449302987197724	1	0.444021042155247
PRDM4	SLC35E3	ACC	0.913521928176499	0.514879089615932	1	0.470353338723707
PRDM4	SLC35A2	ACC	0.968973106446938	0.414082503556188	1	0.401234809796165
RBL2	FPGT	ACC	0.943901653424952	0.661422475106686	4	0.624317767865625
RBL2	COG7	ACC	0.569035859995705	0.652745376955903	4	0.371435526934323
RFX7	GALNT4	ACC	0.986580063342101	0.430753911806543	1	0.424973221594957
RFX7	MGAT2	ACC	0.976756669708519	0.423385490753912	1	0.413544601951698
RORA	ST3GAL5	ACC	0.930162649632294	0.579374110953058	1	0.538912158172451
RORA	HYAL1	ACC	0.912609372483762	0.578918918918919	1	0.528326831313572
SMC3	STT3B	ACC	0.985613055615203	0.54275960170697	2	0.534950949502897
SND1	SLC35A2	ACC	0.919695099039132	0.562475106685633	1	0.51730559895029
SND1	SLC35E1	ACC	0.998443287347684	0.497297297297297	1	0.496523148302632
TAF1	OGT	ACC	0.79455658149023	0.619573257467994	4	0.492286009436535
TAF1	IDS	ACC	0.789188318660082	0.708335704125178	4	0.559010263385455
TAF1	C1GALT1C1	ACC	0.921891775821344	0.505120910384068	4	0.465666813078462
TAF1	COG7	ACC	0.708181232553146	0.512290184921764	4	0.362794294582774
TAF3	FUT11	ACC	0.977937624134414	0.468933143669986	2	0.458587364398508
TAF3	PIGO	ACC	0.991572279778839	0.507709815078236	2	0.503430978803219
TAF7	SLC35A4	ACC	0.917708948413763	0.544295874822191	1	0.499505194909022
TAF7	SLC35A2	ACC	0.987170540555049	0.428677098150782	1	0.423177402705077
TBX3	SULF2	ACC	0.941381716678297	0.515590327169275	1	0.485367307293337
TBX3	FUT2	ACC	0.943904664769982	0.5924893314367	1	0.559253443769549
TBX3	UGCG	ACC	0.993880508883998	0.747254623044097	1	0.742681805016987
TBX3	HYAL1	ACC	0.969670943153148	0.482475106685633	1	0.467842091747773
TBX3	SLC35E1	ACC	0.927317623060819	0.572432432432432	1	0.530826682606166
TBX3	MGAT2	ACC	0.998389607601052	0.537667140825036	1	0.536801285748287
TBX3	HYAL3	ACC	0.966342798861989	0.489302987197724	1	0.472834418140181
TCFL5	PIGG	ACC	0.99227011648505	0.438435277382646	21	0.435046223759633
TEAD2	FUT1	ACC	0.974502120349992	0.513826458036984	22	0.500724972848967
TFAM	PIGO	ACC	0.99023028611305	0.407823613086771	2	0.403839293070571
TFCP2	ACER2	ACC	0.912716731977025	0.468449502133713	3	0.427561698683747
TFE3	CTSA	ACC	0.969778302646412	0.456330014224751	23	0.442538946641492
TOP1	PAPSS1	ACC	0.989103011433786	0.436330014224751	4	0.431575331048648
TOP1	COG7	ACC	0.909442267432498	0.556671408250356	4	0.506260507734046
TOP1	LAMP2	ACC	0.933812872403242	0.532972972972973	4	0.497697022805187
UBE2I	CHST12	ACC	0.969456224166622	0.438150782361309	24	0.424768003083646
XRN2	PIGO	ACC	0.979922697015246	0.492119487908961	2	0.482239055845511
XRN2	DPM1	ACC	0.767661584711188	0.599146514935988	2	0.459941763129946
ZBTB33	C1GALT1C1	ACC	0.903854412712046	0.545576102418208	4	0.493121367640936
ARID2	RTF1	BLCA	0.965859681142305	0.509044077000256	2	0.491665149898846
ATF1	SLC35A5	BLCA	0.862626154176508	0.448764062594942	1	0.387115617448901
ATF1	STT3B	BLCA	0.622289027270775	0.648220602859425	1	0.403380568410267
ATF1	SLC35A3	BLCA	0.604573759931286	0.516191157923441	1	0.312075629189059
ATF1	FUT11	BLCA	0.870624865793429	0.432993800676101	1	0.376975169603017
ATF1	HS2ST1	BLCA	0.519647841958342	0.463914836732365	1	0.24107234376043
ATF1	SLC35F5	BLCA	0.813130770882542	0.431576240716946	1	0.35092792130876
ATF1	MAN2A1	BLCA	0.649130341421516	0.449103447049356	1	0.291526673916728
ATF1	GLCE	BLCA	0.722353446424737	0.404440304645714	1	0.292148847933902
ATF1	LAMP2	BLCA	0.84383723427099	0.474931493247138	1	0.400764877729856
ATF1	GANAB	BLCA	0.970259823920979	0.468595081741264	1	0.454658981500516
ATF1	DPM1	BLCA	0.937459738028774	0.401814891715611	1	0.376685283123777
ATF1	CHSY1	BLCA	0.867726003865149	0.437109392946435	1	0.379291186793331
ATF1	RPN2	BLCA	0.932574618853339	0.432712215320911	1	0.403536429276083
ATRX	MGAT2	BLCA	0.996564496215578	0.442654401401406	2	0.4411336605302
BACH1	CSGALNACT2	BLCA	0.823759931286236	0.537364153591473	2	0.442659058238198
BACH1	UGCG	BLCA	0.585355378999356	0.553971761434959	2	0.324270350369701
BACH1	MAN1A2	BLCA	0.938801803736311	0.543001047793927	2	0.509770363099645
BACH1	FUT11	BLCA	0.897734593085677	0.505041118871999	2	0.453392883342089
BACH1	MAN1A1	BLCA	0.855593729869014	0.538153333600098	2	0.460440617936352
BACH1	NEU3	BLCA	0.758267124758428	0.459798503447938	2	0.348650089177696
BACH1	CHSY1	BLCA	0.689070216877818	0.51808741298642	2	0.35699860602822
BACH1	COG5	BLCA	0.639252737814043	0.588792013646515	2	0.376386906726578
BACH1	B3GNT2	BLCA	0.632273996134851	0.411126474803298	2	0.259944579140715
BACH1	B4GALT5	BLCA	0.716340992054971	0.490496494262328	2	0.351362745299361
BACH1	GFPT1	BLCA	0.690304917328752	0.46679664053851	2	0.322232016356275
BCAT1	ST3GAL2	BLCA	0.995168822803156	0.407467347214009	4	0.40549880025769
BMI1	MAN1A2	BLCA	0.784893708395963	0.463126397737832	3	0.363504995776511
BMI1	STT3B	BLCA	0.894137856989478	0.401732639151331	3	0.359204361053498
BMI1	GALNT4	BLCA	0.826283014816405	0.412410652225784	3	0.340767917063521
BMI1	NEU3	BLCA	0.892420012883831	0.509147818973221	3	0.454373703167856
BRCA1	PIGW	BLCA	0.988995061198196	0.537421952690696	1	0.531507656990589
BRCA1	ALG10	BLCA	0.674898003006227	0.439086418545508	1	0.29633854702352
BRCA1	UGGT1	BLCA	0.73657934292463	0.43674110894241	1	0.321694479052975
BRCA1	GANAB	BLCA	0.994417006656646	0.510868453696252	1	0.508016278519936
BRCA1	SLC35A3	BLCA	0.795254455658149	0.446219420200933	1	0.354857982115988
BRCA1	PIGX	BLCA	0.674898003006227	0.443562143664848	1	0.299359204968567
BRCA1	STT3B	BLCA	0.639038007300837	0.465791825428936	1	0.297658679939127
BRCA1	GNPNAT1	BLCA	0.757730298475413	0.477416113499646	1	0.361752654179058
BRCA1	SLC35B1	BLCA	0.857579987116169	0.525205594359993	1	0.450405806844583
BRCA1	DPM1	BLCA	0.852963281082242	0.405372500374212	1	0.3457678579797
BRCA1	RPN1	BLCA	0.920871805883616	0.498031125555946	1	0.458622821976954
BRCA1	ALG6	BLCA	0.684614558728795	0.433416919722979	1	0.296723533241741
BRD1	OGT	BLCA	0.505046167060339	0.427537713912243	2	0.215926283685118
BRD1	RTF1	BLCA	0.961616920764441	0.485719176407297	2	0.467075778773025
BRD1	ALG13	BLCA	0.567962207429676	0.456306845043579	2	0.259165042976222
BRD2	STT3B	BLCA	0.901975520721495	0.42639655220963	3	0.384599252213131
BRD2	NEU3	BLCA	0.65036504187245	0.402014965520614	3	0.261456479884166
BRD2	ALG10B	BLCA	0.885548636461241	0.41081154381394	3	0.363793602466972
BRD2	PIGG	BLCA	0.846950826712476	0.431539931026408	3	0.365493101342261
BRD2	FPGT	BLCA	0.738350869658578	0.426076434121624	3	0.314593905674727
BRD3	STT3B	BLCA	0.68042731372128	0.412463264226359	3	0.280651270886252
BRD3	UGCG	BLCA	0.711509555507838	0.41283599431494	3	0.293736754812659
BRD3	SLC35A5	BLCA	0.699430964140004	0.431029372316603	3	0.301475289452062
BRD3	ALG2	BLCA	0.787416791926133	0.523904373613377	3	0.412531101146716
BRD4	SLC35E1	BLCA	0.777753918831866	0.522573512303057	3	0.406433597071435
BRD4	STT3B	BLCA	0.975950182520936	0.430085320362623	3	0.419741846907477
BRD4	UGCG	BLCA	0.738887695941593	0.429988988530584	3	0.317713573015619
BRD4	MAN2A2	BLCA	0.795791281941164	0.443621424792257	3	0.353030062331996
BTAF1	PIGL	BLCA	0.986687422835364	0.408292836913172	3	0.402857407015997
CASP8AP2	ALG10B	BLCA	0.973643244403886	0.441068631243229	3	0.429443493128439
CBX3	GNPNAT1	BLCA	0.674092763581705	0.426295033278943	1	0.287362397084158
CBX6	ST3GAL2	BLCA	0.940576520478823	0.452251274914746	4	0.425376930541423
CBX6	UXS1	BLCA	0.926405067368082	0.417726687326139	4	0.386984119913818
CBX8	B4GALNT4	BLCA	0.884743397036719	0.428155428475739	9	0.378807688249337
CDK12	PIGO	BLCA	0.998872725320736	0.410380273612043	1	0.409917662320731
CDK12	GANAB	BLCA	0.999141124053894	0.51625340310722	1	0.515810005477196
CDK12	SLC35E1	BLCA	0.98888829244726	0.450969320534538	1	0.4459582813295
CDK8	STT3B	BLCA	0.863377710972729	0.634581497470919	2	0.547883520712089
CDK8	NEU3	BLCA	0.642258964998926	0.556327445235353	2	0.357306289177355
CDK8	MAN1A2	BLCA	0.904230191110157	0.600937234624328	2	0.543385590509565
CDK8	FUT11	BLCA	0.969078806098347	0.515830284060342	2	0.499880195826567
CDK8	SLC35A3	BLCA	0.764709040154606	0.550889142809718	2	0.421269907629613
CDK8	COG5	BLCA	0.883723427098991	0.533755414960482	2	0.471692164541521
CDK8	GANAB	BLCA	0.999033712690573	0.464160112397017	2	0.463711600370866
CDK8	SLC35F5	BLCA	0.799226970152459	0.440084564528248	2	0.351727453118776
CDK8	PIGO	BLCA	0.998818982177367	0.427251682472497	2	0.426747090620747
CDK8	PIGK	BLCA	0.6920227614344	0.519673183144597	2	0.359625671243129
CDK8	C1GALT1	BLCA	0.826658793214516	0.440061593091377	2	0.363780785484975
CDK9	DPM2	BLCA	0.829933433540906	0.624278437527325	5	0.518109547142605
CDK9	MAN1B1	BLCA	0.986633025552931	0.414541808756119	5	0.409000638991234
CEBPA	NAGK	BLCA	0.791979815331759	0.451924487699907	10	0.357915072312472
CEBPZ	PIGO	BLCA	0.946588652101562	0.435177569207011	1	0.411934148660499
CENPA	KHK	BLCA	0.843944599527593	0.493753992213424	1	0.416701015223708
CENPA	SLC35B1	BLCA	0.861391453725574	0.451056760197465	1	0.388536438379242
CENPA	GANAB	BLCA	0.790959845394031	0.428286138145775	1	0.338757137612189
CENPA	SLC35A2	BLCA	0.933540906162766	0.401969763660965	1	0.37525521741809
CHD1	MAN2A1	BLCA	0.681447283659008	0.505787320063253	2	0.344667395366273
CHD1	OGT	BLCA	0.813560231908954	0.436423954910774	2	0.355057173967832
CHD1	RTF1	BLCA	0.991035001073653	0.400249869952027	2	0.396661630297637
CHD1	NEU3	BLCA	0.786772600386515	0.415258369383669	2	0.326713907112253
CHD1	ALG13	BLCA	0.960757998711617	0.444085299614228	2	0.426658503714615
CHD2	MAN1A2	BLCA	0.945136353875886	0.425780028484582	3	0.402420183675089
CHD2	OGT	BLCA	0.676293751342066	0.51160724474658	3	0.345996782763443
CHD4	SLC35E3	BLCA	0.947769606527457	0.401244310864304	1	0.380287162629242
CHD8	NEU3	BLCA	0.869765943740606	0.575906519590189	2	0.500903877517729
CHD8	STT3B	BLCA	0.868531243289671	0.528858052822448	2	0.459329742141635
CHD8	FUT11	BLCA	0.996564311788705	0.455576205148269	2	0.454010987350895
CHD8	COG5	BLCA	0.76739317156968	0.467940766297493	2	0.35909454875578
CHD8	ALG10	BLCA	0.834979600601245	0.45500488328287	2	0.379919795715147
CHD8	PIGO	BLCA	0.994417006656646	0.428821891334729	2	0.426427781569923
CHD8	MGAT2	BLCA	0.991035001073653	0.461440590677153	2	0.457303776277159
CHD8	SLC35A3	BLCA	0.919100279149667	0.441491009276014	2	0.405774509867653
CHD8	UGCG	BLCA	0.807386729654284	0.463780713181603	2	0.374450393292426
CHD8	ALG10B	BLCA	0.856130556152029	0.477233824032865	2	0.408574459183816
CHD8	SLC35E3	BLCA	0.771097272922482	0.437813356334411	2	0.337596685118503
CIITA	FUT7	BLCA	0.87969722997638	0.655099453921141	4	0.576289174973467
CIITA	LAMP3	BLCA	0.923878033068499	0.527433082722367	4	0.487283839040795
CIITA	HK3	BLCA	0.85978097487653	0.550901740049292	4	0.473654835120757
CIITA	GCNT1	BLCA	0.85978097487653	0.519124832716068	4	0.446333654755237
CPSF3L	B3GALT6	BLCA	0.751610478849044	0.5824096592669	6	0.437745202887903
CPSF3L	RFNG	BLCA	0.785967360961993	0.430924148315453	6	0.338692315626291
CPSF3L	DPM3	BLCA	0.546972299763796	0.402962722545057	6	0.22040944706955
CREB3	PIGO	BLCA	0.948682162220194	0.447231645451433	1	0.424280684420161
CREB3L2	FUT11	BLCA	0.997208653175157	0.460117139507759	2	0.458832792991338
CREM	PAPSS2	BLCA	0.923076923076923	0.464659555895434	4	0.428916513134247
CSNK2A1	GANAB	BLCA	0.989693488646734	0.41792305606068	1	0.413615727338599
CSNK2A1	SLC35E3	BLCA	0.973160126684202	0.432695171996781	1	0.42108168839603
CTNNB1	STT3B	BLCA	0.553414215159974	0.587481159716695	2	0.325120424925886
CTNNB1	FUT11	BLCA	0.828645050461671	0.451407259863268	2	0.374056391628162
CTNNB1	UGCG	BLCA	0.824887266480567	0.507309363009466	2	0.418473033712876
CTNNB1	NEU3	BLCA	0.896714623147949	0.463106390357332	2	0.415274272306682
CTNNB1	MAN2A1	BLCA	0.623631092978312	0.513805833559343	2	0.320425293561246
CTNNB1	SLC35E1	BLCA	0.523351943311145	0.418332836853891	2	0.218935303118348
CTNNB1	COG6	BLCA	0.601943311144514	0.416721131202473	2	0.250842497539904
DCP1A	STT3B	BLCA	0.95560684953567	0.572810562711282	3	0.547381697213282
DEK	ALG10	BLCA	0.945192978689141	0.517181152751163	3	0.488835994290755
DEK	STT3B	BLCA	0.988512534220839	0.535416768556104	3	0.529266186749727
DEK	SLC35B3	BLCA	0.954747973589565	0.42984004469797	3	0.410388911643035
DEK	B3GNT5	BLCA	0.977239787428203	0.4864905720777	3	0.475417943243036
DEK	PIGK	BLCA	0.947447528047668	0.499198963765893	3	0.472964824223953
DEK	COG5	BLCA	0.980245853239573	0.424205373537794	3	0.415825558332367
DEK	GALNT3	BLCA	0.941059638198508	0.447782218922239	3	0.421389772930687
DR1	FUT11	BLCA	0.966825916581674	0.450038606834225	2	0.435108988549639
E2F1	PIGX	BLCA	0.887642258964999	0.517765071856136	1	0.459590157995556
E2F1	GALK1	BLCA	0.722246081168134	0.402568503047791	1	0.290753523727989
E2F1	SLC35B1	BLCA	0.785806313077088	0.425065690899309	1	0.334019303381151
E2F1	DPM1	BLCA	0.826873523727722	0.4075985067084	1	0.337032413508132
E2F1	RPN1	BLCA	0.843890916899291	0.613635252115225	1	0.517841215549245
E2F1	KHK	BLCA	0.944975305990981	0.471697707747006	1	0.445742685713471
E2F1	PMM1	BLCA	0.90036504187245	0.411531068497861	1	0.370528187719891
E2F1	GUSB	BLCA	0.743558084603822	0.409106470386854	1	0.304194423519879
E2F4	COG4	BLCA	0.785269486794073	0.473012266747289	8	0.371442099955945
E2F7	ALG10	BLCA	0.802125832080739	0.417185006024444	1	0.334634870088965
E2F7	SLC35A3	BLCA	0.785430534678978	0.482094876480361	1	0.378652036599966
E2F7	ALG10B	BLCA	0.805937298690144	0.428226857018367	1	0.345123996371953
EGR2	GFPT2	BLCA	0.743504401975521	0.737438699609189	4	0.548288919346536
EGR2	SULF1	BLCA	0.992699162550999	0.693080113997608	4	0.688020048746176
EGR2	CHSY3	BLCA	0.900901868155465	0.55242526502369	4	0.49768095327612
EGR2	CSGALNACT2	BLCA	0.681554648915611	0.553919149434384	4	0.377526171420385
EGR2	PAPSS2	BLCA	0.899774532961134	0.643655956048972	4	0.579145237241616
EGR2	CHST11	BLCA	0.822149452437191	0.592102864612279	4	0.486797045927477
EGR2	HS3ST3B1	BLCA	0.693794288168349	0.638433306017874	4	0.442941381091637
EGR2	CHST15	BLCA	0.98223105003221	0.611621916825614	4	0.600754037586336
EGR2	TPST1	BLCA	0.971977668026627	0.5266179672205	4	0.511860903719904
EGR2	ST3GAL2	BLCA	0.720206141292678	0.430700362059486	4	0.310193045812222
EGR2	ST6GALNAC5	BLCA	0.748872664805669	0.608785798165889	4	0.455903042968335
EGR2	SULF2	BLCA	0.832295469186171	0.59712471711787	4	0.496984196596277
EGR2	ST3GAL6	BLCA	0.778720206141293	0.592320722755505	4	0.461252115325926
EHF	ALG10	BLCA	0.944170066566459	0.510672825975804	1	0.482161996095257
EHF	UGGT1	BLCA	0.964354734807816	0.41155922703338	1	0.396889089243485
EHF	COG5	BLCA	0.944170066566459	0.588164374710078	1	0.555327196822034
EHF	PIGO	BLCA	0.944170066566459	0.464062298536793	1	0.438153731300468
ELF1	COG3	BLCA	0.843300407987975	0.576903183544744	2	0.486502690052844
ELF1	COG6	BLCA	0.611069357955766	0.742692489525766	2	0.453836622733079
ELF1	SLC35A5	BLCA	0.739263474339704	0.469839985416843	2	0.347335540002971
ELF1	MAN1A2	BLCA	0.618692291174576	0.544411197612156	2	0.33682301119176
ELF1	FUT11	BLCA	0.976379643547348	0.416044585335924	2	0.406217463930094
ELF1	PIGN	BLCA	0.666791926132703	0.433456193469887	2	0.289025090137936
ELF1	UGGT1	BLCA	0.836053253167275	0.446447652541456	2	0.373254012276178
ELF1	GALNT7	BLCA	0.740873953188748	0.46940130507402	2	0.347767200522147
ELF1	SLC35F5	BLCA	0.691539617779687	0.480908512918099	2	0.33256728921038
ELF1	MGAT2	BLCA	0.936332402834443	0.442190526579434	2	0.414037318262749
ELK3	FUT11	BLCA	0.939234526813033	0.574353354052087	2	0.53945250071659
ELK3	CHSY1	BLCA	0.903215416823233	0.580394100935011	2	0.524220899797762
EP400	STT3B	BLCA	0.864182950397251	0.43389190975634	3	0.374961990726732
EP400	B3GALNT2	BLCA	0.837610049388018	0.419713346108416	3	0.351556116562681
ERCC3	NEU3	BLCA	0.915669118041763	0.405671870067625	2	0.371461203479175
ERCC6	MAN1A2	BLCA	0.663624651062916	0.519893264330101	2	0.345013986131024
ERCC6	NDST2	BLCA	0.853714837878463	0.416743361625251	2	0.355779991406827
ERCC6	COG5	BLCA	0.864397680910457	0.410598872769362	2	0.354920713406284
ERCC6	MAN2A1	BLCA	0.701524586643762	0.464386862709355	2	0.325778801904974
ERCC6	COG6	BLCA	0.782209576980889	0.411734106359235	2	0.322062361163862
ERCC6	SLC35F5	BLCA	0.735290959845394	0.487727324598259	2	0.35862149264668
ERCC6	B3GALNT2	BLCA	0.721655572256818	0.416772261174863	2	0.300766024638914
ERCC6	FUT11	BLCA	0.621322739961348	0.508905507364939	2	0.316194564217404
ERCC6	GALNT7	BLCA	0.652727077517715	0.408629998325308	2	0.266723864592947
ETS1	ST3GAL2	BLCA	0.924468541979815	0.424808559009175	4	0.392722149167758
EZH2	RPN1	BLCA	0.954906592226755	0.511856966495789	1	0.488775591584018
