TF	gene	ctype	RP	cor	clst	BP
EBF1	CHST11	PRAD	0.709308567747477	0.543942434240108	1	0.385823028967927
EBF1	GCNT4	PRAD	0.585462744255959	0.5861220161707	1	0.343152604056134
EBF1	EXT1	PRAD	0.889735881468757	0.538183140819265	1	0.478840851188453
EBF1	UST	PRAD	0.882381361391454	0.475743989784021	1	0.419787629379426
EBF1	ST6GALNAC4	PRAD	0.84711187459738	0.474242755405343	1	0.401736669545647
EBF1	IDS	PRAD	0.561735022546704	0.467807427542324	1	0.262783815858003
EBF1	B4GALT5	PRAD	0.619765943740606	0.448525490291144	1	0.277980823782009
EGLN2	MGAT1	PRAD	0.958934993826829	0.528110755477287	2	0.506423884043494
EHF	SLC35A3	PRAD	0.89349366544986	0.730003319567619	5	0.652253341791037
EHF	ALG10	PRAD	0.926991625509985	0.754327070076894	5	0.699254876856764
EHF	UGGT1	PRAD	0.96124114236633	0.634986561420603	5	0.610375207687208
EHF	MAN2A1	PRAD	0.811305561520292	0.818033639067205	5	0.663675240885907
EHF	COG5	PRAD	0.926991625509985	0.669543885935121	5	0.62066157517327
EHF	STT3B	PRAD	0.816405411208933	0.851093443678003	5	0.694837292863167
EHF	MAN1A2	PRAD	0.622611123040584	0.846656698840537	5	0.52713787809494
EHF	PIGO	PRAD	0.974822847326605	0.678462242557561	5	0.661380495093555
EHF	ACER2	PRAD	0.788383079235559	0.77209223080418	5	0.608704450375251
EHF	GALNT7	PRAD	0.993504401975521	0.535460235177094	5	0.531982100731291
EHF	RTF1	PRAD	0.853178011595448	0.649215737487498	5	0.553896592006056
EHF	FUT11	PRAD	0.762132273996135	0.730704671089108	5	0.55689361259674
EHF	SLC35E3	PRAD	0.701256173502255	0.701202551492398	5	0.491722618109577
EHF	SLC35D1	PRAD	0.820485290959845	0.696350958451838	5	0.571345718755523
EHF	GNS	PRAD	0.847487652995491	0.643099072476053	5	0.545018523576307
EHF	PIGM	PRAD	0.961509555507838	0.557420895368323	5	0.535965517336377
ELK4	ALG10	PRAD	0.790852480137427	0.480565476027561	5	0.38005639858482
ELK4	FUT11	PRAD	0.862626154176508	0.469705915242719	5	0.405180607259783
ELK4	FAM20B	PRAD	0.76846682413571	0.452944346999212	5	0.348072703848707
ELK4	ACER2	PRAD	0.865256602963281	0.578912945218923	5	0.500908248391593
ELK4	SLC35A3	PRAD	0.930534678977883	0.500095892103495	5	0.465356570416684
ELK4	SLC35E1	PRAD	0.91775821344213	0.469640618682949	5	0.43101653516232
ELK4	ALG10B	PRAD	0.815975950182521	0.486571097787659	5	0.397030313848637
ELK4	SLC35E3	PRAD	0.765138501181018	0.48027232575398	5	0.367474847486122
ELK4	COG3	PRAD	0.830040798797509	0.452026089690103	5	0.375200096563688
ELL2	COG5	PRAD	0.96558943525875	0.537205940657548	5	0.518720380857167
ELL2	EXTL2	PRAD	0.818391668456088	0.493458320854001	5	0.403842178517245
EP400	FKTN	PRAD	0.788222031350655	0.65538841287132	5	0.516591586117114
EP400	STT3B	PRAD	0.864182950397251	0.710076823162058	5	0.613636284048894
EP400	ACER2	PRAD	0.931178870517501	0.592636757192983	5	0.551850826190116
EP400	FUT11	PRAD	0.944223749194761	0.695369946065824	5	0.656584817551631
EP400	GANAB	PRAD	0.978902727077518	0.478404042599945	5	0.468311021945995
EP400	PIGO	PRAD	0.869121752200988	0.5406475972039	5	0.469888587005108
EP400	RTF1	PRAD	0.725896499892635	0.678622942474122	5	0.492610018688806
ERCC3	FKTN	PRAD	0.914863921842289	0.447885036609083	5	0.409753861126663
ERCC6	NDST2	PRAD	0.876583637534894	0.627474524566755	5	0.550033901205204
ERCC6	COG5	PRAD	0.887749624221602	0.547859250332934	5	0.486361843609391
ERCC6	ACER2	PRAD	0.740873953188748	0.673977307294994	5	0.49933223201515
ERCC6	MAN2A1	PRAD	0.718005153532317	0.767192545087861	5	0.550848201124659
ERCC6	UGGT1	PRAD	0.795308138286451	0.631155569249152	5	0.501963160748668
ERCC6	SLC35E1	PRAD	0.876261541765085	0.650937885376777	5	0.570391835033559
ERCC6	PIGO	PRAD	0.886461241142366	0.642995653673303	5	0.569990725204383
ERCC6	MAN2A2	PRAD	0.950773029847541	0.625672906463265	5	0.594872924971596
ERCC6	RTF1	PRAD	0.771848829718703	0.686557256480977	5	0.529918414949725
ERCC6	GANAB	PRAD	0.981211080094481	0.603768647641778	5	0.592424486879773
ERCC6	UGDH	PRAD	0.942237491947606	0.526412067429841	5	0.496005186146047
ERCC6	POFUT1	PRAD	0.894996779042302	0.592780155476192	5	0.530536329831387
ERG	ARSB	PRAD	0.894782048529096	0.473448346511248	1	0.423633081364048
ERG	CSGALNACT1	PRAD	0.992001288383079	0.481413353811169	1	0.477562667225499
ERG	PAPSS2	PRAD	0.968703027700236	0.52084573120808	1	0.50454483678601
ERG	MGAT5B	PRAD	0.952812969722998	0.579003070111301	1	0.551681634711482
ERG	ST6GAL2	PRAD	0.826497745329611	0.504791770443884	1	0.417209260132813
ERG	ARSD	PRAD	0.970742967575693	0.453410513606317	1	0.440145067508215
ESR1	GFPT2	PRAD	0.868048099634958	0.625127758388653	1	0.542640962698331
ESR1	CHST11	PRAD	0.993504401975521	0.5772405517442	1	0.573491029156641
ESR1	ST3GAL2	PRAD	0.932413570968435	0.593727835336934	1	0.55359989112987
ESR1	CHST3	PRAD	0.978956409705819	0.561237811634674	1	0.549427353069031
ESR1	SULF1	PRAD	0.968005153532317	0.6128117324233	1	0.593204915130822
ESR1	SULF2	PRAD	0.948625724715482	0.612494731310521	1	0.581028258373857
ESR1	HAS2	PRAD	0.989209791711402	0.530743242979056	1	0.525016412839546
ESR1	HS3ST3A1	PRAD	0.701309856130556	0.530290174783642	1	0.371897726184963
ESR1	MAN1A1	PRAD	0.984807816190681	0.527337851438206	1	0.519326437869545
ESR1	ST6GALNAC3	PRAD	0.984968864075585	0.514182060884546	1	0.506453320437495
ESR1	HS3ST3B1	PRAD	0.867457590723642	0.503805360536032	1	0.437029784244242
ESR1	MFNG	PRAD	0.924790637749624	0.499982014121261	1	0.462378685702542
ESR1	GALNT6	PRAD	0.704691861713549	0.498883311528714	1	0.35155900957899
ESR1	SLC35F4	PRAD	0.706087610049388	0.488526713114096	1	0.344942659308015
ESR1	GAL3ST4	PRAD	0.940143869443848	0.476836143170723	1	0.448294576731204
ESR1	B3GNT9	PRAD	0.70759072364183	0.457938165330889	1	0.324032797789696
ESRRA	B3GAT3	PRAD	0.976164913034142	0.447546921638654	2	0.436879601840095
ESRRA	RFNG	PRAD	0.922160188962852	0.460664003453289	2	0.424806004472869
ETS2	ST3GAL2	PRAD	0.988512534220839	0.466371782971439	1	0.461014353074188
EZH1	HS3ST3A1	PRAD	1	0.578576003240586	1	0.578576003240586
EZH1	CHST3	PRAD	0.585570109512562	0.557490395149756	1	0.326449711740044
EZH1	ST8SIA1	PRAD	1	0.527036587969324	1	0.527036587969324
EZH1	GCNT4	PRAD	1	0.526556716584452	1	0.526556716584452
EZH1	IDS	PRAD	1	0.521318935767735	1	0.521318935767735
EZH1	SULF2	PRAD	0.542087180588362	0.487837929246681	1	0.264450687649398
EZH1	CHST15	PRAD	0.58803951041443	0.472289430324661	1	0.277724845382024
EZH1	GAL3ST4	PRAD	0.574940949108868	0.472260007773028	1	0.271521617095186
EZH1	CHST2	PRAD	1	0.458801096513007	1	0.458801096513007
EZH1	HS3ST3B1	PRAD	1	0.457407520140103	1	0.457407520140103
EZH1	SLC35F4	PRAD	1	0.455116634606814	1	0.455116634606814
EZH1	EXT1	PRAD	1	0.447934693274298	1	0.447934693274298
FOXA1	PIGM	PRAD	0.731962636890702	0.468657064814069	5	0.343039460958763
FOXA1	SLC35A3	PRAD	0.986471977668027	0.52201598631822	5	0.51495414239766
FOXA1	GALNT3	PRAD	0.866383938157612	0.466038164470695	5	0.403767980265866
FOXA1	FKTN	PRAD	0.831704960274855	0.525633884926348	5	0.437172309381786
FOXA1	POFUT1	PRAD	0.884850762293322	0.451830395509474	5	0.399802469893851
FOXA1	MGAT2	PRAD	0.996134850762293	0.453398294938696	5	0.451645842864636
FOXA1	COG5	PRAD	0.876583637534894	0.51809770398528	5	0.454155969957893
FOXA1	GFPT1	PRAD	0.866330255529311	0.526952719034768	5	0.456515083733256
FOXA1	GNPNAT1	PRAD	0.915718273566674	0.463174890774886	5	0.424137711339811
FOXA1	ACER2	PRAD	0.735452007730299	0.454321341965512	5	0.33413154310326
FOXA1	SLC35F5	PRAD	0.999087395318875	0.562827606916274	5	0.562313967807536
FOXA1	SLC17A5	PRAD	0.850440197552072	0.523508521005551	5	0.445212690024154
FOXA1	GALNT11	PRAD	0.868048099634958	0.45727679328986	5	0.39693825142243
FOXA1	SLC35E3	PRAD	0.962422160188963	0.448947278697447	5	0.432076809774953
FOXO1	CHST15	PRAD	0.870946961563238	0.599787903479955	1	0.522383452118252
FOXO1	DSE	PRAD	0.864612411423663	0.496492753645855	1	0.429273796984117
FOXO1	ST6GALNAC3	PRAD	0.779471762937513	0.476074382556513	1	0.371086538260713
FOXO1	CHST3	PRAD	0.932681984109942	0.703964654620299	1	0.656575150814531
FOXO1	GFPT2	PRAD	0.67173072793644	0.557002919186319	1	0.374155976367748
FOXO1	ST3GAL2	PRAD	0.886407558514065	0.459253187215012	1	0.407085496419062
FOXO1	ARSB	PRAD	0.644674683272493	0.503482027024174	1	0.324582116305202
FOXO1	GCNT4	PRAD	0.744255958771741	0.716572217721218	1	0.533313142929298
FOXO1	UST	PRAD	0.881092978312218	0.546004652086636	1	0.48108086507934
FOXO1	PAPSS2	PRAD	0.890702168778183	0.461179337978903	1	0.410773436533496
FOXO1	HAS2	PRAD	0.664751986257247	0.581000773392786	1	0.386221418129851
FOXO1	CHST2	PRAD	0.81050032209577	0.530375705456994	1	0.429869680104665
FOXO1	B4GALT5	PRAD	0.69239853983251	0.610195960058837	1	0.422498791756435
FOXO1	SULF2	PRAD	0.875295254455658	0.56428143286458	1	0.493912860363806
FOXO1	EXT1	PRAD	0.959738028773889	0.508114759290293	1	0.487657057472185
FOXO1	FUT4	PRAD	0.825477775391883	0.516625794408894	1	0.426463111478718
FOXO1	HS3ST3A1	PRAD	0.890165342495169	0.615095743524497	1	0.547536913201805
FOXO1	CHST11	PRAD	0.661477345930857	0.623453996423156	1	0.412400694863975
FOXO1	ST6GALNAC2	PRAD	0.71048958557011	0.516578679226545	1	0.367023771718023
FOXO1	FUT10	PRAD	0.704208718058836	0.496601157664995	1	0.3497108646258
GABPA	FPGT	PRAD	0.811788705175005	0.618252167493887	5	0.501890126521503
GABPA	STT3B	PRAD	0.876154176508482	0.587974015879185	5	0.515155889691012
GABPA	FUT11	PRAD	0.995168563452867	0.575406187611483	5	0.57262614912721
GABPA	RTF1	PRAD	0.971709254885119	0.566580399614946	5	0.550551417942352
